OrderID,Order Year,Order Quarter,Order Month,Order Day,Customer Name,Customer Country,Customer City,ProductName,Product CategoryName,Quantity,UnitPrice in USD,Unit Discount in %,UnitCost in USD,Shipper Name,Freight Cost (Paid by Customer)
10471,2015,Qtr 4,October,6,Shoe Expert,UK,London,Slip-on Shoes,Women's Footwear,20,39.82,0,34.17,SafeAndFast,208.29
10472,2015,Qtr 4,October,7,Champes,France,Lille,Samba Soccer Socks,Men's Clothes,80,4.19,0.050000001,3.9,Quik Shipping,1406.79
10472,2015,Qtr 4,October,7,Champes,France,Lille,Summit Hiking Boots,Men's Footwear,18,90.69,0,82.74,Quik Shipping,1406.79
10473,2015,Qtr 4,October,8,King Size Clothes,UK,Cowes,Atles Lussekofta,Men's Clothes,12,32.62,0,26.49,SafeAndFast,246.59
10473,2015,Qtr 4,October,8,King Size Clothes,UK,Cowes,Casual Boots,Sportswear,12,26.59,0,20.2,SafeAndFast,246.59
10474,2016,Qtr 4,December,7,La Moda Pasada,Mexico,México D.F.,Bow tie,Men's Clothes,10,7.63,0,6.61,SafeAndFast,215.68
10474,2016,Qtr 4,December,7,La Moda Pasada,Mexico,México D.F.,Duck Trousers,Baby Clothes,21,17.82,0,16.34,SafeAndFast,215.68
10474,2016,Qtr 4,December,7,La Moda Pasada,Mexico,México D.F.,Kool Sunglasses,Children's Clothes,12,24.65,0,20.36,SafeAndFast,215.68
10474,2016,Qtr 4,December,7,La Moda Pasada,Mexico,México D.F.,RDL Suit,Children's Clothes,18,43.87,0,36.81,SafeAndFast,215.68
10475,2016,Qtr 3,July,11,Th Fashing,UK,London,Borat Mankini Swimsuit,Men's Clothes,42,414.95,0.150000006,304.7,SafeAndFast,2195.07
10475,2016,Qtr 3,July,11,Th Fashing,UK,London,Langoste Shirt,Women's Clothes,60,17.24,0.150000006,16.58,SafeAndFast,2195.07
10475,2016,Qtr 3,July,11,Th Fashing,UK,London,Rossi Bermuda Shorts,Men's Clothes,35,9.31,0.150000006,7.53,SafeAndFast,2195.07
10476,2015,Qtr 4,October,12,El Zapato Rojo,Venezuela,San Cristóbal,Feiss Fleece Trousers,Sportswear,2,37.64,0.050000001,33.18,SafeAndFast,966.71
10476,2015,Qtr 4,October,12,El Zapato Rojo,Venezuela,San Cristóbal,US-Master Jeans,Men's Clothes,12,26.14,0,24.98,SafeAndFast,966.71
10477,2017,Qtr 4,December,13,La Roba do Santho,Portugal,Lisboa,Basket Shoes,Sportswear,21,9.02,0.25,8.78,Quik Shipping,247.39
10477,2017,Qtr 4,December,13,La Roba do Santho,Portugal,Lisboa,Lenin Jeansshorts,Men's Clothes,15,21.11,0,15.37,Quik Shipping,247.39
10477,2017,Qtr 4,December,13,La Roba do Santho,Portugal,Lisboa,Terence Top,Women's Clothes,20,57.1,0.25,48.17,Quik Shipping,247.39
10478,2016,Qtr 2,June,15,Art et Fashion,France,Lyon,Sapporoo Gloves,Baby Clothes,20,6.6,0.050000001,6.2,Quik Shipping,392.03
10479,2015,Qtr 4,October,14,Grunewald,Germany,Cunewalde,Jack Flash Dress,Women's Clothes,28,65.47,0,52.38,SafeAndFast,1774.84
10479,2015,Qtr 4,October,14,Grunewald,Germany,Cunewalde,Le Baby Dress,Women's Clothes,30,83.07,0,62.38,SafeAndFast,1774.84
10479,2015,Qtr 4,October,14,Grunewald,Germany,Cunewalde,Rasta WCT,Sportswear,60,8.22,0,6.69,SafeAndFast,1774.84
10479,2015,Qtr 4,October,14,Grunewald,Germany,Cunewalde,WFS Shoes,Women's Footwear,30,34.83,0,29.25,SafeAndFast,1774.84
10480,2015,Qtr 4,October,15,Champes,France,Lille,Lundenhagen Boots,Men's Footwear,30,26.01,0,22.12,Quik Shipping,1406.79
10480,2015,Qtr 4,October,15,Champes,France,Lille,Rasta WCT,Sportswear,12,8.14,0,6.69,Quik Shipping,1406.79
10481,2016,Qtr 1,February,14,Da Bikini Expertu,Brazil,Rio de Janeiro,Finnish Sport Blades,Sportswear,24,18.95,0,15.43,SafeAndFast,237.23
10481,2016,Qtr 1,February,14,Da Bikini Expertu,Brazil,Rio de Janeiro,Game Over T-Shirt,Sportswear,40,5.12,0,4.44,SafeAndFast,237.23
10482,2015,Qtr 4,October,16,Champes,France,Lille,Duck Trousers,Baby Clothes,10,17.59,0,16.34,Quik Shipping,1406.79
10483,2016,Qtr 4,November,18,Nirvana Stores,USA,Seattle,Baywatch Swimsuit,Swimwear,35,8,0.050000001,6.76,SafeAndFast,604.82
10483,2016,Qtr 4,November,18,Nirvana Stores,USA,Seattle,Wrap Skirt,Women's Clothes,30,14.07,0.050000001,10.95,SafeAndFast,604.82
10484,2017,Qtr 4,November,20,Extrawagens,Austria,Salzburg,Basket Shoes,Sportswear,14,9.58,0,8.78,Quik Shipping,1085.16
10484,2017,Qtr 4,November,20,Extrawagens,Austria,Salzburg,Duck Trousers,Baby Clothes,10,18.4,0,16.34,Quik Shipping,1085.16
10484,2017,Qtr 4,November,20,Extrawagens,Austria,Salzburg,Summit Hiking Boots,Men's Footwear,3,90.96,0,82.74,Quik Shipping,1085.16
10485,2016,Qtr 2,June,22,El Pirata,Venezuela,I. de Margarita,Chantell Shirt,Women's Clothes,20,21.68,0.100000001,15.45,SafeAndFast,632.46
10485,2016,Qtr 2,June,22,El Pirata,Venezuela,I. de Margarita,Feiss Fleece Trousers,Sportswear,30,35.21,0.100000001,33.18,SafeAndFast,632.46
10485,2016,Qtr 2,June,22,El Pirata,Venezuela,I. de Margarita,Mr2 Trousers,Men's Clothes,20,17.44,0.100000001,16.17,SafeAndFast,632.46
10485,2016,Qtr 2,June,22,El Pirata,Venezuela,I. de Margarita,US-Master Jeans,Men's Clothes,60,26.8,0.100000001,24.98,SafeAndFast,632.46
10486,2016,Qtr 3,July,3,El Zapato Rojo,Venezuela,San Cristóbal,Desperado Jeans,Men's Clothes,5,28.38,0,21.1,SafeAndFast,966.71
10486,2016,Qtr 3,July,3,El Zapato Rojo,Venezuela,San Cristóbal,Summit Hiking Boots,Men's Footwear,25,96.85,0,82.74,SafeAndFast,966.71
10486,2016,Qtr 3,July,3,El Zapato Rojo,Venezuela,San Cristóbal,X-Train Shoes,Children's Clothes,16,27.49,0,24.39,SafeAndFast,966.71
10487,2015,Qtr 4,October,21,Roba di Piel,Brazil,São Paulo,Bike Helmet,Sportswear,30,33.4,0,26.13,SafeAndFast,628.32
10487,2015,Qtr 4,October,21,Roba di Piel,Brazil,São Paulo,Patamonia Fleece Jacket,Sportswear,24,33.61,0.25,30.27,SafeAndFast,628.32
10487,2015,Qtr 4,October,21,Roba di Piel,Brazil,São Paulo,Squash Shorts,Sportswear,5,9.69,0,7.4,SafeAndFast,628.32
10488,2015,Qtr 4,October,22,Halle Köln,Germany,München,Mehmet-Napp,Baby Clothes,20,1.21,0.200000003,0.89,SafeAndFast,784.9
10488,2015,Qtr 4,October,22,Halle Köln,Germany,München,Rasta WCT,Sportswear,30,8.8,0,6.69,SafeAndFast,784.9
10489,2016,Qtr 4,November,22,Extrawagens,Austria,Salzburg,Desperado Jeans,Men's Clothes,15,28.24,0.25,21.1,Quik Shipping,1085.16
10489,2016,Qtr 4,November,22,Extrawagens,Austria,Salzburg,Wimbledon T-Shirt,Sportswear,18,8.88,0,7.33,Quik Shipping,1085.16
10490,2017,Qtr 4,October,27,El Zapato Rojo,Venezuela,San Cristóbal,Bow tie,Men's Clothes,36,7.5,0,6.61,SafeAndFast,966.71
10490,2017,Qtr 4,October,27,El Zapato Rojo,Venezuela,San Cristóbal,Cap,Sportswear,30,13.29,0,9.67,SafeAndFast,966.71
10490,2017,Qtr 4,October,27,El Zapato Rojo,Venezuela,San Cristóbal,Rasta WCT,Sportswear,60,8.64,0,6.69,SafeAndFast,966.71
10491,2015,Qtr 4,October,26,El Traige do Benfica,Portugal,Lisboa,Okkaba Skin Jackets,Women's Clothes,15,82.34,0.150000006,67.17,Quik Shipping,246.47
10491,2015,Qtr 4,October,26,El Traige do Benfica,Portugal,Lisboa,Wrap Skirt,Women's Clothes,7,14.2,0.150000006,10.95,Quik Shipping,246.47
10492,2015,Qtr 4,October,27,Warp AG,Germany,Frankfurt a.M.,Basket Vest,Sportswear,60,13.78,0.050000001,10.85,SafeAndFast,1460.44
10492,2015,Qtr 4,October,27,Warp AG,Germany,Frankfurt a.M.,Walking Shoes,Women's Footwear,20,13.82,0.050000001,10.95,SafeAndFast,1460.44
10493,2015,Qtr 4,October,28,Bond Ltd,USA,Kirkland,Langoste Shirt,Women's Clothes,10,19.93,0.100000001,16.58,World Wide Transports,896.15
10493,2015,Qtr 4,October,28,Bond Ltd,USA,Kirkland,Stretch Pants,Women's Clothes,15,9.49,0.100000001,8.68,World Wide Transports,896.15
10493,2015,Qtr 4,October,28,Bond Ltd,USA,Kirkland,Tube Socks,Sportswear,10,1.87,0.100000001,1.65,World Wide Transports,896.15
10494,2015,Qtr 4,October,28,Tendha do Flamengo,Brazil,São Paulo,Slip-on Shoes,Women's Footwear,30,35.37,0,34.17,SafeAndFast,138.04
10495,2016,Qtr 3,July,15,Millenium,Canada,Vancouver,DSW Sandals,Women's Footwear,10,8.33,0,7.43,World Wide Transports,642.43
10495,2016,Qtr 3,July,15,Millenium,Canada,Vancouver,Duck Shirt,Baby Clothes,20,10.22,0,7.28,World Wide Transports,642.43
10495,2016,Qtr 3,July,15,Millenium,Canada,Vancouver,Wrap Skirt,Women's Clothes,5,13.12,0,10.95,World Wide Transports,642.43
10496,2016,Qtr 4,November,28,Merced do Vaile,Brazil,São Paulo,Rossi Bermuda Shorts,Men's Clothes,20,8.17,0.050000001,7.53,SafeAndFast,406.9
10497,2016,Qtr 4,November,28,Warp AG,Germany,Frankfurt a.M.,Oyaki Kimono,Women's Clothes,25,11.12,0,8.96,SafeAndFast,1460.44
10497,2016,Qtr 4,November,28,Warp AG,Germany,Frankfurt a.M.,Slip-on Shoes,Women's Footwear,14,41.39,0,34.17,SafeAndFast,1460.44
10497,2016,Qtr 4,November,28,Warp AG,Germany,Frankfurt a.M.,Wrap Skirt,Women's Clothes,25,12.12,0,10.95,SafeAndFast,1460.44
10498,2015,Qtr 4,December,2,El Zapato Rojo,Venezuela,San Cristóbal,Duck Trousers,Baby Clothes,5,18,0,16.34,SafeAndFast,966.71
10498,2015,Qtr 4,December,2,El Zapato Rojo,Venezuela,San Cristóbal,Samba Soccer Socks,Men's Clothes,14,4.9,0,3.9,SafeAndFast,966.71
10498,2015,Qtr 4,December,2,El Zapato Rojo,Venezuela,San Cristóbal,Walking Shoes,Women's Footwear,30,15.1,0,10.95,SafeAndFast,966.71
10499,2016,Qtr 1,January,3,Los Vatos Locos,Venezuela,Barquisimeto,Finnish Sport Blades,Sportswear,25,19.06,0,15.43,SafeAndFast,536.66
10499,2016,Qtr 1,January,3,Los Vatos Locos,Venezuela,Barquisimeto,RDL Suit,Children's Clothes,20,43.64,0,36.81,SafeAndFast,536.66
10500,2017,Qtr 1,January,3,Elle Fashion & Design,France,Toulouse,RDL Suit,Children's Clothes,8,46.92,0.050000001,36.81,Quik Shipping,382.49
10500,2017,Qtr 1,January,3,Elle Fashion & Design,France,Toulouse,Sumi Underwear,Women's Clothes,12,6.43,0.050000001,4.98,Quik Shipping,382.49
10501,2017,Qtr 3,July,5,Man Kleider,Germany,Mannheim,Patamonia Fleece Jacket,Sportswear,20,37.79,0,30.27,SafeAndFast,243.28
10502,2016,Qtr 1,January,5,La Moda Pasada,Mexico,México D.F.,Danske Treshoe,Men's Footwear,21,10,0,8.44,SafeAndFast,215.68
10502,2016,Qtr 1,January,5,La Moda Pasada,Mexico,México D.F.,Jack Flash Dress,Women's Clothes,6,66.83,0,52.38,SafeAndFast,215.68
10502,2016,Qtr 1,January,5,La Moda Pasada,Mexico,México D.F.,Minnki Pälsii,Women's Clothes,30,63.32,0,46.1,SafeAndFast,215.68
10503,2016,Qtr 1,January,6,Boleros,Ireland,Cork,Kool Sunglasses,Children's Clothes,70,24.91,0,20.36,SafeAndFast,2544.25
10503,2016,Qtr 1,January,6,Boleros,Ireland,Cork,Stretch Pants,Women's Clothes,20,9.87,0,8.68,SafeAndFast,2544.25
10504,2016,Qtr 1,January,6,Nirvana Stores,USA,Seattle,AAA Running Shoe,Sportswear,25,26.02,0,22.24,SafeAndFast,604.82
10504,2016,Qtr 1,January,6,Nirvana Stores,USA,Seattle,Basket Shoes,Sportswear,12,10.75,0,8.78,SafeAndFast,604.82
10504,2016,Qtr 1,January,6,Nirvana Stores,USA,Seattle,Jack Flash Dress,Women's Clothes,10,62.32,0,52.38,SafeAndFast,604.82
10504,2016,Qtr 1,January,6,Nirvana Stores,USA,Seattle,Mr2 Trousers,Men's Clothes,12,20.5,0,16.17,SafeAndFast,604.82
10505,2016,Qtr 1,January,9,Davenport Fashion,Canada,Montréal,Lace Shoes,Sportswear,3,31.36,0,25.39,World Wide Transports,729.3
10506,2016,Qtr 1,January,10,Noch Einmal GMBH,Germany,Brandenburg,Basket Vest,Sportswear,18,14.77,0.100000001,10.85,SafeAndFast,671.27
10506,2016,Qtr 1,January,10,Noch Einmal GMBH,Germany,Brandenburg,US-Master Jeans,Men's Clothes,14,30.75,0.100000001,24.98,SafeAndFast,671.27
10507,2018,Qtr 3,July,13,La Ropa Vieja,Mexico,México D.F.,Root Boot,Men's Footwear,15,31.95,0.150000006,28.35,SafeAndFast,328.43
10507,2018,Qtr 3,July,13,La Ropa Vieja,Mexico,México D.F.,Summer Shorts,Swimwear,15,11.41,0.150000006,10.48,SafeAndFast,328.43
10508,2016,Qtr 1,January,11,Casual Clothing,Germany,Köln,Aino Shoes,Baby Clothes,10,24.09,0,21.11,SafeAndFast,549.79
10508,2016,Qtr 1,January,11,Casual Clothing,Germany,Köln,Terence Top,Women's Clothes,10,64.02,0,48.17,SafeAndFast,549.79
10509,2017,Qtr 1,January,11,Man Kleider,Germany,Mannheim,RDL Suit,Children's Clothes,3,49.92,0,36.81,SafeAndFast,243.28
10510,2017,Qtr 1,February,11,Eintrach GS,Germany,Berlin,Bow tie,Men's Clothes,36,7.89,0.100000001,6.61,SafeAndFast,1883.1
10510,2017,Qtr 1,February,11,Eintrach GS,Germany,Berlin,Davenport Shoes,Men's Footwear,36,132.34,0,100.74,SafeAndFast,1883.1
10511,2016,Qtr 1,February,12,Bond Ltd,USA,Kirkland,Rossi Shorts,Women's Clothes,15,23.86,0.150000006,19.34,World Wide Transports,896.15
10511,2016,Qtr 1,February,12,Bond Ltd,USA,Kirkland,Runner Shoes,Children's Clothes,50,42.48,0.150000006,33.11,World Wide Transports,896.15
10511,2016,Qtr 1,February,12,Bond Ltd,USA,Kirkland,Tuxedo Top,Women's Clothes,10,21.97,0.150000006,16.14,World Wide Transports,896.15
10512,2017,Qtr 3,July,17,Cloe do Pau,Brazil,São Paulo,Game Over T-Shirt,Sportswear,12,5.25,0.150000006,4.44,SafeAndFast,379.12
10512,2017,Qtr 3,July,17,Cloe do Pau,Brazil,São Paulo,Lundenhagen Boots,Men's Footwear,6,26.65,0.150000006,22.12,SafeAndFast,379.12
10512,2017,Qtr 3,July,17,Cloe do Pau,Brazil,São Paulo,Rodbye Troje,Baby Clothes,9,12.55,0.150000006,9.07,SafeAndFast,379.12
10512,2017,Qtr 3,July,17,Cloe do Pau,Brazil,São Paulo,Samba Soccer Socks,Men's Clothes,10,4.6,0.150000006,3.9,SafeAndFast,379.12
10513,2018,Qtr 1,February,17,The Corner Store,USA,Eugene,AAA Running Shoe,Sportswear,15,25.57,0.200000003,22.24,World Wide Transports,1998.15
10513,2018,Qtr 1,February,17,The Corner Store,USA,Eugene,Basket Shoes,Sportswear,40,9.91,0.200000003,8.78,World Wide Transports,1998.15
10513,2018,Qtr 1,February,17,The Corner Store,USA,Eugene,Riviera Swimsuit,Swimwear,50,17.99,0.200000003,15.12,World Wide Transports,1998.15
10514,2016,Qtr 1,February,16,Bond Ltd,USA,Kirkland,Bow tie,Men's Clothes,50,7.37,0,6.61,World Wide Transports,896.15
10514,2016,Qtr 1,February,16,Bond Ltd,USA,Kirkland,RDL Suit,Children's Clothes,35,46.23,0,36.81,World Wide Transports,896.15
10514,2016,Qtr 1,February,16,Bond Ltd,USA,Kirkland,Slip-on Shoes,Women's Footwear,70,38.21,0,34.17,World Wide Transports,896.15
10514,2016,Qtr 1,February,16,Bond Ltd,USA,Kirkland,Stretch Pants,Women's Clothes,39,11,0,8.68,World Wide Transports,896.15
10514,2016,Qtr 1,February,16,Bond Ltd,USA,Kirkland,Tennis Suit,Sportswear,39,88.03,0,64.49,World Wide Transports,896.15
10515,2015,Qtr 4,December,18,Grunewald,Germany,Cunewalde,Casual Boots,Sportswear,16,28.01,0.150000006,20.2,SafeAndFast,1774.84
10515,2015,Qtr 4,December,18,Grunewald,Germany,Cunewalde,Fuji Boots,Men's Footwear,16,42.05,0.150000006,32.9,SafeAndFast,1774.84
10515,2015,Qtr 4,December,18,Grunewald,Germany,Cunewalde,Game Over T-Shirt,Sportswear,84,5.35,0.150000006,4.44,SafeAndFast,1774.84
10515,2015,Qtr 4,December,18,Grunewald,Germany,Cunewalde,Tracksuit,Sportswear,120,41.7,0,36.06,SafeAndFast,1774.84
10515,2015,Qtr 4,December,18,Grunewald,Germany,Cunewalde,Wimbledon T-Shirt,Sportswear,50,8.68,0,7.33,SafeAndFast,1774.84
10516,2016,Qtr 1,February,18,Boleros,Ireland,Cork,Deuce Shirt,Baby Clothes,25,27.25,0.100000001,22.09,SafeAndFast,2544.25
10516,2016,Qtr 1,February,18,Boleros,Ireland,Cork,Duck Shirt,Baby Clothes,80,10.5,0.100000001,7.28,SafeAndFast,2544.25
10516,2016,Qtr 1,February,18,Boleros,Ireland,Cork,Walking Shoes,Women's Footwear,20,14.57,0,10.95,SafeAndFast,2544.25
10517,2016,Qtr 2,May,21,Boleros,Ireland,Cork,Rasta WCT,Sportswear,4,8.3,0,6.69,SafeAndFast,2544.25
10517,2016,Qtr 2,May,21,Boleros,Ireland,Cork,US-Master Jeans,Men's Clothes,6,31.09,0,24.98,SafeAndFast,2544.25
10517,2016,Qtr 2,May,21,Boleros,Ireland,Cork,Winter Boots,Women's Footwear,6,85.49,0,70.81,SafeAndFast,2544.25
10518,2016,Qtr 1,February,19,Don Balón,Mexico,México D.F.,Le Baby Dress,Women's Clothes,15,76.69,0,62.38,World Wide Transports,1192.26
10518,2016,Qtr 1,February,19,Don Balón,Mexico,México D.F.,Okkaba Skin Jackets,Women's Clothes,9,76.81,0,67.17,World Wide Transports,1192.26
10518,2016,Qtr 1,February,19,Don Balón,Mexico,México D.F.,Samba Soccer Socks,Men's Clothes,5,4.33,0,3.9,World Wide Transports,1192.26
10519,2016,Qtr 3,July,15,Boleros,Ireland,Cork,Game Over T-Shirt,Sportswear,10,5.11,0.050000001,4.44,SafeAndFast,2544.25
10519,2016,Qtr 3,July,15,Boleros,Ireland,Cork,Sapporoo Gloves,Baby Clothes,16,7.55,0.050000001,6.2,SafeAndFast,2544.25
10519,2016,Qtr 3,July,15,Boleros,Ireland,Cork,Slip-on Shoes,Women's Footwear,40,40.73,0,34.17,SafeAndFast,2544.25
10520,2017,Qtr 1,March,25,Boleros,Ireland,Cork,Jack Flash Dress,Women's Clothes,5,56.9,0,52.38,SafeAndFast,2544.25
10520,2017,Qtr 1,March,25,Boleros,Ireland,Cork,Samba Soccer Socks,Men's Clothes,8,4.68,0,3.9,SafeAndFast,2544.25
10521,2015,Qtr 4,December,24,Los Pantalones Magicos,Argentina,Buenos Aires,Cap,Sportswear,6,12.78,0,9.67,SafeAndFast,294.65
10521,2015,Qtr 4,December,24,Los Pantalones Magicos,Argentina,Buenos Aires,Duck Shirt,Baby Clothes,10,9.63,0,7.28,SafeAndFast,294.65
10521,2015,Qtr 4,December,24,Los Pantalones Magicos,Argentina,Buenos Aires,LA. Shorts,Swimwear,3,6.24,0,5.17,SafeAndFast,294.65
10522,2015,Qtr 4,December,25,Warp AG,Germany,Frankfurt a.M.,Baby Dark Lounge Suit,Baby Clothes,20,25.88,0.200000003,22.71,SafeAndFast,1460.44
10522,2015,Qtr 4,December,25,Warp AG,Germany,Frankfurt a.M.,Duck Trousers,Baby Clothes,25,18.25,0.200000003,16.34,SafeAndFast,1460.44
10522,2015,Qtr 4,December,25,Warp AG,Germany,Frankfurt a.M.,Lenin Jeansshorts,Men's Clothes,40,21.63,0.200000003,15.37,SafeAndFast,1460.44
10522,2015,Qtr 4,December,25,Warp AG,Germany,Frankfurt a.M.,Tuxedo Top,Women's Clothes,24,20.93,0,16.14,SafeAndFast,1460.44
10523,2016,Qtr 4,December,25,Th Fashing,UK,London,Duck Shirt,Baby Clothes,6,10.4,0.100000001,7.28,SafeAndFast,2195.07
10523,2016,Qtr 4,December,25,Th Fashing,UK,London,Mehmet-Skor,Baby Clothes,18,4.03,0.100000001,3.43,SafeAndFast,2195.07
10523,2016,Qtr 4,December,25,Th Fashing,UK,London,Tennis Suit,Sportswear,15,83.94,0.100000001,64.49,SafeAndFast,2195.07
10523,2016,Qtr 4,December,25,Th Fashing,UK,London,TieBreak Tennis shoes,Men's Footwear,25,24.45,0.100000001,19.35,SafeAndFast,2195.07
10524,2015,Qtr 3,August,28,Urras Shop,Sweden,Luleå,Baby Dark Lounge Suit,Baby Clothes,10,27.25,0,22.71,SafeAndFast,811.68
10524,2015,Qtr 3,August,28,Urras Shop,Sweden,Luleå,Patamonia Fleece Jacket,Sportswear,15,34.23,0,30.27,SafeAndFast,811.68
10524,2015,Qtr 3,August,28,Urras Shop,Sweden,Luleå,Sapporoo Gloves,Baby Clothes,2,7.49,0,6.2,SafeAndFast,811.68
10524,2015,Qtr 3,August,28,Urras Shop,Sweden,Luleå,Summer Shorts,Swimwear,60,13,0,10.48,SafeAndFast,811.68
10525,2016,Qtr 1,March,29,Extrawagens,Austria,Salzburg,Duck Trousers,Baby Clothes,15,18.46,0.100000001,16.34,Quik Shipping,1085.16
10525,2016,Qtr 1,March,29,Extrawagens,Austria,Salzburg,Mehmet-Tröja,Baby Clothes,30,7.31,0,6.45,Quik Shipping,1085.16
10526,2016,Qtr 1,March,2,Eintrach GS,Germany,Berlin,Aino Shoes,Baby Clothes,10,26.24,0,21.11,SafeAndFast,1883.1
10526,2016,Qtr 1,March,2,Eintrach GS,Germany,Berlin,Lenin Jeansshorts,Men's Clothes,8,19.53,0.150000006,15.37,SafeAndFast,1883.1
10526,2016,Qtr 1,March,2,Eintrach GS,Germany,Berlin,Slip-on Shoes,Women's Footwear,30,41.69,0.150000006,34.17,SafeAndFast,1883.1
10527,2018,Qtr 1,March,3,Grunewald,Germany,Cunewalde,Mehmet-Tröja,Baby Clothes,30,8.4,0.100000001,6.45,SafeAndFast,1774.84
10527,2018,Qtr 1,March,3,Grunewald,Germany,Cunewalde,Rossi Shorts,Women's Clothes,15,23.53,0.100000001,19.34,SafeAndFast,1774.84
10528,2015,Qtr 4,December,1,The Corner Store,USA,Eugene,Casual Boots,Sportswear,8,27.23,0.200000003,20.2,World Wide Transports,1998.15
10528,2015,Qtr 4,December,1,The Corner Store,USA,Eugene,Desperado Jeans,Men's Clothes,3,29.37,0,21.1,World Wide Transports,1998.15
10528,2015,Qtr 4,December,1,The Corner Store,USA,Eugene,Oyaki Kimono,Women's Clothes,9,10.66,0,8.96,World Wide Transports,1998.15
10529,2018,Qtr 3,July,5,De la Vita,Belgium,Bruxelles,Cap,Sportswear,20,13.73,0,9.67,Quik Shipping,207.6
10529,2018,Qtr 3,July,5,De la Vita,Belgium,Bruxelles,Feiss Fleece Trousers,Sportswear,14,36.97,0,33.18,Quik Shipping,207.6
10529,2018,Qtr 3,July,5,De la Vita,Belgium,Bruxelles,Tube Socks,Sportswear,10,2.06,0,1.65,Quik Shipping,207.6
10530,2016,Qtr 3,July,5,Extrawagens,Austria,Salzburg,AAA Running Shoe,Sportswear,20,27.71,0,22.24,Quik Shipping,1085.16
10530,2016,Qtr 3,July,5,Extrawagens,Austria,Salzburg,Borat Mankini Swimsuit,Men's Clothes,50,391.15,0,304.7,Quik Shipping,1085.16
10530,2016,Qtr 3,July,5,Extrawagens,Austria,Salzburg,Summer Shorts,Swimwear,25,10.91,0,10.48,Quik Shipping,1085.16
10530,2016,Qtr 3,July,5,Extrawagens,Austria,Salzburg,TieBreak Tennis shoes,Men's Footwear,40,24.2,0,19.35,Quik Shipping,1085.16
10531,2018,Qtr 1,March,6,Los Espandrilos Fantasticos,Argentina,Buenos Aires,Rasta WCT,Sportswear,2,7.9,0,6.69,SafeAndFast,222
10532,2018,Qtr 1,March,7,Th Fashing,UK,London,Baby Dark Lounge Suit,Baby Clothes,15,24.66,0,22.71,SafeAndFast,2195.07
10532,2018,Qtr 1,March,7,Th Fashing,UK,London,Langoste Shirt,Women's Clothes,24,18.72,0,16.58,SafeAndFast,2195.07
10533,2016,Qtr 1,March,9,Sport & Fritid AB,Sweden,Bräcke,Mehmet-Napp,Baby Clothes,24,1.02,0.050000001,0.89,SafeAndFast,359.91
10533,2016,Qtr 1,March,9,Sport & Fritid AB,Sweden,Bräcke,Oyaki Kimono,Women's Clothes,24,11.03,0,8.96,SafeAndFast,359.91
10533,2016,Qtr 1,March,9,Sport & Fritid AB,Sweden,Bräcke,Rossi Shorts,Women's Clothes,15,20.21,0.050000001,19.34,SafeAndFast,359.91
10534,2016,Qtr 3,July,9,Warp AG,Germany,Frankfurt a.M.,Baby Dark Lounge Suit,Baby Clothes,10,26.31,0,22.71,SafeAndFast,1460.44
10534,2016,Qtr 3,July,9,Warp AG,Germany,Frankfurt a.M.,Duck Trousers,Baby Clothes,10,18.48,0.200000003,16.34,SafeAndFast,1460.44
10534,2016,Qtr 3,July,9,Warp AG,Germany,Frankfurt a.M.,Patamonia Fleece Jacket,Sportswear,10,36.95,0.200000003,30.27,SafeAndFast,1460.44
10535,2016,Qtr 2,June,10,La Ropa Vieja,Mexico,México D.F.,Desperado Jeans,Men's Clothes,50,28.3,0.100000001,21.1,SafeAndFast,328.43
10535,2016,Qtr 2,June,10,La Ropa Vieja,Mexico,México D.F.,Duck Trousers,Baby Clothes,10,19.4,0.100000001,16.34,SafeAndFast,328.43
10535,2016,Qtr 2,June,10,La Ropa Vieja,Mexico,México D.F.,Lightweight Sandals,Women's Footwear,5,20.38,0.100000001,16.14,SafeAndFast,328.43
10535,2016,Qtr 2,June,10,La Ropa Vieja,Mexico,México D.F.,Rasta WCT,Sportswear,15,7.66,0.100000001,6.69,SafeAndFast,328.43
10536,2018,Qtr 1,January,10,Warp AG,Germany,Frankfurt a.M.,Casual Boots,Sportswear,30,23.08,0,20.2,SafeAndFast,1460.44
10536,2018,Qtr 1,January,10,Warp AG,Germany,Frankfurt a.M.,Game Over T-Shirt,Sportswear,35,4.87,0.25,4.44,SafeAndFast,1460.44
10536,2018,Qtr 1,January,10,Warp AG,Germany,Frankfurt a.M.,Rossi Bermuda Shorts,Men's Clothes,20,8.91,0,7.53,SafeAndFast,1460.44
